Episode Name,Characters,Dialogue
Confrontation,L,"Let me return the favor. I'll tell you something that I think you'll find interesting. Although this was announced as a worldwide broadcast, the truth is, we are only broadcasting in the Kanto region of Japan. I had planned to broadcast this message around the world until we found you, but it looks like that won't be necessary. I know now where you are."
Confrontation,Ryuk,[Laughs] This L guy is pretty good.
Confrontation,L,"The police treated your first killing as an unrelated incident, but in actuality, the first of your victims was a suspect in Shinjuku."
Confrontation,,Flashback to the scene of the incident.
Confrontation,L,"Of all the criminals that recently died of heart attacks, this one's crime was, by far, the least serious. Furthermore, his crime was only ever reported inside Japan."
Confrontation,,Present day. Scene change to L's location.
Confrontation,L,"I used that information to deduce this much. You are in Japan and your first victim was little more than an experiment, which means you haven't been killing for very long."
Confrontation,,Light gasps. Scene change to the city center.
Confrontation,L,"We decided to broadcast in Kanto first because of its large population, and, luckily, we found you."
Confrontation,,Scene change to Japan National Police Agency headquarters.
Confrontation,L,"To be completely honest with you, I never expected that things would go this well, but…it won't be too long now before I am able to sentence you to death."
Confrontation,Matsuda,L has…certainly lived up to his reputation.
Confrontation,Soichiro,"Mmhmm. He proved that Kira exists, that the deaths were murders, and that he is here in Japan."
Confrontation,,Scene change to Light's room.
Confrontation,L,"Naturally, I am very interested to know how you're able to commit these murders without being present…but I don't mind waiting a little bit longer. [Scene change to L's location.] You can answer all of my questions when I catch you… Let's meet again soon, Kira."
Confrontation,,"Scene change to Light's room. The broadcast cuts out and leaves the screen snowy, a fuzzy sound filling the quiet room."
Confrontation,Light,"Really? He's gonna sentence me to death? Sounds interesting. I accept your challenge, L."
Confrontation,Ryuk,[Thinking] Each of them has to hunt down the other without knowing the other's name or face. And the first one whose identity is revealed will die. Humans are so much fun.
Confrontation,,The scene constantly changes between Light's room and L's location.
Confrontation,Light,L…
Confrontation,L,Kira…
Confrontation,,Split screen.
Confrontation,Both Light and L,I will hunt you down wherever you're hiding and I will eliminate you!
Confrontation,Light,I am…
Confrontation,L,I am…
Confrontation,Both,Justice!
Confrontation,Light,"I'm not the one who's going to find L. I can let the police do that for me. And when they do, that's when I'll eliminate him! Looks like I may be able to provide you with more entertainment, Ryuk."
Dealings,L,"Greetings to all of you at the ICPO. I…am L. Whether the guilty party is an individual or a group, there's a strong possibility that they are Japanese."
Dealings,Lind L. Tailor,"Kira, I've got a pretty good idea what your motivation might be, and I can guess what you hope to achieve. However, what you're doing right now is evil."
Dealings,Light,You…you bastard.
Dealings,L,Now…try to kill me!
Dealings,Light,I am justice! I protect the innocent and those who fear evil! I'm the one who will become the god of a new world that everyone desires!
Dealings,Officer 1 (talking over Light),What the hell is going on? L is taking this too far.
Dealings,L (talking over Light),"Go ahead! Come on, right now! Kill me!"
Dealings,Light,L…
Dealings,L,Kira…
Dealings,,Split screen
Dealings,Both Light and L,"I will hunt you down wherever you're hiding, and I will eliminate you!"
Dealings,Light,I am…
Dealings,L,I am…
Dealings,Both,Justice!
Dealings,,Task Force headquarters
Dealings,Soichiro,All right. Let's start with the tip line reports.
Dealings,Mogi,"Yes, sir. Up to this point, we've received three thousand twenty-nine responses about the murders via telephone and e-mail. Most of these have been curious citizens and prank calls, but there are fourteen people who claimed to either know Kira or who have seen him. All fourteen accounts were followed up on and carefully documented. However, nobody could provide any information that wasn't already publicly available. And lastly, this week there were additional twenty-one people who called in claiming to be Kira."
Dealings,Soichiro,Huh. [Clears throat]
Dealings,Mogi,We didn't wanna rule anything out. So we followed standard procedure and created files for all twenty-one of them.
Dealings,Soichiro,Uh huh. All right. On to the victim reports.
Dealings,Officer 2,"Yes, sir. Upon further investigation, we have confirmed that information of the heart attack victims was in fact publicly available in Japan immediately prior to their deaths. Also, concerning L's request that we investigate the time of death for each victim, we found that all of them occurred between the hours of 4 p.m. and 2 a.m. on weekdays, local time, with sixty-eight percent of them occurring between 8 p.m. and 12 a.m. Weekends and holidays appeared to be the exception to this rule as the times of deaths vary much more widely than during the week."
Dealings,L,"[Through voice modifier] That information is extremely relevant for us. It suggests that, given the times of death, our suspect could very well be a student."
Dealings,Soichiro,Hmm?
Dealings,L,"Based on the fact that Kira is only killing criminals, I think it's safe to assume that he is driven by a very idealistic notion of justice. It's highly possible he may even aspire to be some sort of godlike figure. We're dealing with the individual who has a very childish concept of right and wrong. Of course, this is mere speculation at this point, but still, I recommend you re-examine any assumptions you've made as to whether or not our suspect could be a student. We must consider every possibility. I believe that's the shortest route to finding and arresting Kira. Please, continue with your report."
Dealings,Soichiro,Hm. Oh right. Does anyone else have something they'd like to add?
Dealings,Matsuda,"Um, yes sir."
Dealings,Soichiro,"What is it, Matsuda?"
Dealings,Matsuda,"Um…well I'm not saying this to support Kira or to condone the murders, but…in the last few days throughout the world, but especially here in Japan, we've observed the dramatic decrease in the number of violent crimes committed."
Dealings,Soichiro,"Well, I suppose it makes sense. We've suspected something like that would happen. Anything else?"
Dealings,Matsuda,No.
Dealings,Soichiro,"Well, that about sums up our report for today. L?"
Dealings,L,"Thank you, everyone. I feel we're one step closer to finding Kira. Before I go, I'm afraid I have one additional request to make. This is directed to the teams investigating the victims, TV news, and internet: I would like you to go back and take a closer look at the exact way in which the victims' identities were made public. Be as thorough as possible. In particular, I want to know if photos of the victims were made available to the public in Japan. I'll leave it to you."
Dealings,Soichiro,[Stretching] Ah… ah…
Dealings,Matsuda,Chief!
Dealings,Soichiro,Hm?
Dealings,Matsuda,You look like you could use one of these. Sleeping much?
Dealings,Soichiro,Ah. Thank you. That'll do the trick. I feel all these late nights are starting to take their toll. [Sips coffee] Ah.
Dealings,Matsuda,"About what I said earlier at our meeting…well, now that I think about it, um, I'm sure everyone already knew that. I wanted to apologize."
Dealings,Soichiro,"What on earth are you talking about? Nobody said it'll be easy to speak the truth, but it has to be done. Especially when it is something that isn't easy to say."
Dealings,Matsuda,Ha?
Dealings,Soichiro,"Having said that, if you had gone on to say that we should commend Kira for doing such a great job of reducing violent crime, then yes, I might have had a little problem with that."
Dealings,Matsuda,"Oh, no. No, I wouldn't. That would never happen!"
Dealings,Soichiro,[Laughs] Just kidding.
Dealings,,"Yagami household, in Light's bedroom"
Dealings,Sayu,"I knew I can count on you, Light."
Dealings,Light,"Hey, so do you think you're ready to try a few on your own now?"
Dealings,Sayu,"Huh? Yeah. I guess so. Oh, sounds like Dad's home."
Dealings,,Downstairs
Dealings,Sachiko,"Welcome home, dear."
Dealings,Soichiro,Thank you.
Dealings,,Back in Light's room
Dealings,Sayu,He's home really early today.
Dealings,Light,"Hey, why don't you at least try the last problem by yourself?"
Dealings,Sayu,"I will, but maybe after dinner."
Dealings,,Sayu exits.
Dealings,Light,"Yeah, right."
Dealings,Ryuk,"Helping your sister with her homework, you sure are relaxed."
Dealings,Light,"Of course. If the police try to come after me, I'm pretty confident I've got something that'll give me the advantage."
Dealings,,Downstairs in the dining room
Dealings,Light,"Hey, glad you can join us for dinner. You hungry, Dad?"
Dealings,Soichiro,Yeah. It's been a long day.
Dealings,,Scene change to Light's family eating dinner as Ryuk watches
Dealings,Soichiro,"So, Light, tell me. How are your studies going?"
Dealings,Light,"Hm? Everything's okay, I guess."
Dealings,Sayu,Whatever. He's at the top of his class. My big brother is a genius!
Dealings,Sachiko,"That's my son! We're all proud of you, Light."
Dealings,Light,"Is everything okay, Dad? You look tired."
Dealings,Soichiro,"Yeah. I'm not able to say too much about it, but this case I'm working on now is really tough."
Dealings,,Light's room
Dealings,Ryuk,"[Thinks] I see. Well, well. Daddy's a policeman. And that must be the reason why you're so confident?"
Dealings,Light,"That's right. It's easy for me to hack into Dad's computer. We're on a home network, so I can copy the files I need without leaving a trace. This way, I can keep track of their investigation. Here we go. Well, isn't that interesting? Looks like the police are already beginning to suspect a student."
Dealings,Ryuk,[Laughs] I guess that means you are in trouble.
Dealings,Light,"If the cause of death is written within forty seconds of writing the person's name, it will happen. If the cause of death is not specified, the person will simply die of a heart attack. After writing the cause of death, details of the death should be written in the next six minutes and forty seconds. That sound right to you, Ryuk?"
Dealings,Ryuk,So what's your point?
Dealings,Light,"In other words, if I write heart attacks as the cause of death, then I should be able to write down all the details including time of death afterward, shouldn't I? Looks like I will be able to provide you with more entertainment now."
Dealings,,"Scene changes to Light walking outside and then changes to a prison. An inmate is grunting and sticks his hand out of his cell, then dies. Light is then shown playing a soccer match, but it soon changes to another prison where several inmates are lined up."
Dealings,Inmate,[Grunts]
Dealings,Officer,"Inmate 148, what's wrong? Snap out of it!"
Dealings,,Scene changes to Light taking his food out of a bad and opening his lunch while it cuts to another inmate ripping his shirt and gasping for air as he dies in the prison cafeteria.
Dealings,,Task Force headquarters
Dealings,Soichiro,What? I-I don't believe this. Another twenty-three victims yesterday? Are these confirmed?
Dealings,Officer 1,Yes.
Dealings,Soichiro,"The day before there were another twenty-three victims. He's killing one off, every hour on the hour."
Dealings,Officer 2,Considering that this new pattern has been going on for two weekdays…
Dealings,Officer 1,It does punch some holes in the theory that our suspect is a student.
Dealings,Officer 3,Maybe not. Anybody can skip two days of school.
Dealings,L,[Through voice modifier] You're missing the point.
Dealings,Soichiro,Huh?
Dealings,Task Force members,Huh?
Dealings,L,"It does appear less likely now that Kira is a student, but that's not the message he's sending by doing this."
Dealings,Matsuda,Ah!
Dealings,L,"Ask yourselves, why every hour? And why are all these victims in prisons where they should be discovered immediately? Why not other criminals like before? I believe Kira is telling us that not only can he kill from a distance, but he can also determine the time of death. But something's not right. As soon as we began to suspect that Kira might be a student, the pacing of the killings changed. As if to contradict that theory. Coincidence? No. Too convenient. This can only mean that Kira has access to police information. It's obvious now. This is a direct challenge to me."
Dealings,,Light's room
Dealings,Light,I'd say L is probably starting to sweat a little by now. What'll really make his job difficult is that I've deliberately left about fifty criminals alive for times like this.
Dealings,Ryuk,Oh?
Dealings,Light,"If L is as good as they say, by now, he should be starting to suspect someone with connections to the police."
Dealings,,Unknown location
Dealings,L,So Kira has found a way to obtain information from the Task Force headquarters. This is one fact that cannot be ignored. But what does he get out of all this? What is he hoping to achieve in the end?
Dealings,,Light's room
Dealings,Ryuk,There's one thing I don't get. Showing them you have connections to the police makes it easier for them to find you than when they just suspected you a student.
Dealings,Light,"Well, my real agenda is…to get close to L, so I can eliminate him."
Dealings,Ryuk,How are you gonna do that?
Dealings,Light,"You still don't understand human beings. In this world, there are very few people who actually trust each other. And it's no different for the police, you know. What's especially important is that L and the investigators don't trust each other at all. Think about it. Could you trust someone whose name and face you don't even know? When L discovers that I'm somehow getting confidential information, he'll be obligated to start investigating the police to find the source of the leak. When that happens, it'll only be a matter of time before the police start resenting L. On the surface, it will appear that L and the investigation team are working together to try to catch me. But in reality, L will investigate the police, and they will be investigating L. I'm not the one who is going to find L. I can let the police do that for me. And when they do, that's when I'll eliminate him."
Dealings,,Commercial break
Dealings,,Task Force headquarters
Dealings,Soichiro,What's this about?
Dealings,Officer 1,"With all due respect, Chief, we are resigning."
Dealings,Officer 2,"We demand that you assign us to a different case. Otherwise, you can have our badges right here and now."
Dealings,Soichiro,Why? You're good cops!
Dealings,Officer 1,"Isn't it clear? It's because we value our lives, sir."
Dealings,Officer 2,"If what L says is true, Kira has some ESP-like power that somehow allows him to kill people indirectly from anywhere."
Dealings,Officer 3,"Well, if I were Kira, sir, I'd probably wanna trying to get rid of the people who are trying to catch me."
Dealings,Officer 2,"Let's face it, he knows he will be sentenced to death if he's caught."
Dealings,Officer 1,"We all sat here and watched when L decided to pull that media stunt and challenge Kira to kill him. Well, it was all very impressive at the time, but then again, L never had to show his face or reveal his name for that matter. I'm sure you recall L's last request? He asked that we take a closer look at how these victims' identities were made public and specifically to determine whether photos of the victims were available to the public prior to their deaths. Well, it turns out he was right! Every single one of those victims' names and photos were broadcast to the Japanese public, and then they died! Unlike someone we know, we are out there investigating this case wearing police IDs with our names and photos on them! Anybody with a computer can find out who we are! We don't hide our faces! We're out in the open!"
Dealings,Officer 3,"Sir, the truth is, we could be killed by Kira at any time."
Dealings,Officer 1,"For these reasons, we refuse to continue working this case. Excuse us, Chief."
Dealings,Soichiro,"Hey, stop! All of you, hold it right there!"
Dealings,,"Scene change to L watching his computer screen, then Ryuk with Light in Daikoku Private Academy"
Dealings,Ryuk,Huh?
Dealings,Math professor,"In order to solve this problem, we must establish the concept that X squared equals large X. Now pay attention because this is important. Before we tackle more complex quadratic equations, we have to start thinking of large X's value as simply the multiple of two integers. Now let's apply this concept to our first problem."
Dealings,,Unknown location
Dealings,Watari,"We brought the FBI to Japan four days ago. They are fully operational. As requested, they're now gathering intel on the police."
Dealings,L,And this is the complete list?
Dealings,Watari,Yes.
Dealings,L,"[Thinking] There are one hundred forty-one people in the police force who have access to classified information regarding the investigation. I am sure that somewhere in this list of the police officers and the people closest to them, we will find our suspect."
Dealings,,"Streets, Light is walking and Ryuk is hovering beside him"
Dealings,Ryuk,"Light, you got a second?"
Dealings,Light,"I've already told you, Ryuk. You can't talk to me in public. How many times do I have to tell you?"
Dealings,Ryuk,"In that case, I'll talk, you just listen. If you don't want to hear me, you can plug your ears or something. First of all, I don't have anything against you. I actually think the notebook couldn't have been picked up by a better person. I'm here 'cause I have to stick around till the Death Note is finished or I see you die, whichever comes first. But make no mistake, Light, I'm not on your side or L's side."
Dealings,Light,"Yeah. Well, I knew that much already."
Dealings,Ryuk,"You'll never hear me say anything about whether what you're doing is right or wrong. I'm not here to support you or give you my opinion. I'm just a spectator, but as your roommate, I might have a few things to say now and then."
Dealings,Light,"What's this about, Ryuk? Why are you telling me all this stuff now, anyway? It's really not like you."
Dealings,Ryuk,"It's just that I'm no ally of yours, or Kira's, if you prefer. The only reason I'm going to tell you this is because, personally, it is starting to creep me out."
Dealings,Light,Get to the point already.
Dealings,Ryuk,"[Laughs] You are being followed by another human. He's watching you right now. It's really starting to get on my nerves. I realize there's no way he can see me, but, because I'm always following behind you wherever you go, I feel like I'm constantly being watched."
Dealings,Light,That's a problem. I'll have to get rid of him as soon as possible.
Dealings,,Light's room
Dealings,Light,"[Thinking] Who would be following me? Does this mean L is already starting to suspect the police? If he's gonna investigate the police, he'll need a lot of resources and manpower. Even if he has as many as fifty people on the case, I don't see how they could ever figure out that I'm Kira. I shouldn't look like anything other than your average high school senior. But the longer I let this person keep following me, the greater the chance is they'll figure out who I really am. Above all, I need my stalker's name. Once I figure that out, I can get rid of him for good."
Dealings,Ryuk,"Light, I'm gonna let you in on a little secret. What makes a Shinigami and a human who has a Death Note different? Well, there are two things. And why do Shinigami have to write the names of humans in their Death Notes? You got any ideas?"
Dealings,Light,"Of course not. Why would I know that? You know, you sure are talkative today."
Dealings,Ryuk,It's because we are able to take human lifespans for ourselves.
Dealings,Light,"Huh? Wait, what do you mean by that?"
Dealings,Ryuk,Let's say you have a human who is due to live until the age of sixty and a God of Death wrote that this person would die at forty. Sixty minus forty equals twenty. Now those twenty years taken from someone in the human world are added to that god of death's life.
Dealings,Light,Huh.
Dealings,Ryuk,"So it means that as long as we don't slack off, even if someone was to shoot us in the head, or stab us in the heart with a knife, a god of death cannot die. On the other hand, no matter how many names you write in your Death Note, your lifespan will not increase. That is the first difference between gods of death and humans who possess a Death Note."
Dealings,Light,[Laughs] That's something about Shinigami that I haven't heard before. Pretty interesting stuff.
Dealings,Ryuk,The second difference between us will probably be of even greater interest to you. Though this has less to do with lengthening life and more to do with cutting it short.
Dealings,Light,What do you mean cutting it short?
Dealings,Ryuk,"Shinigami can tell what the person's name is by just looking at their face. We know instantly. And do you have any idea why? Because through a Shinigami's eyes, a human's name can be seen above their head. Not only that, we see their lifespan as well."
Dealings,Light,Their name and lifespan?
Dealings,Ryuk,"That's right. I'm able to see your name and lifespan right now. If I converted that to human time, I could tell you how many years you got left. But there's no way I'd ever tell you that. I may have a big mouth, but even I wouldn't go that far. [Laughs] Shinigami never have to worry that they won't be able to kill a person just because they don't know their name, and every time we do take a life, we always know exactly how many years we are going to receive. Our eyes just aren't the same, and that is the difference between you and I. However, if a Shinigami drops his Death Note and a human picks it up, he can grant that human the eyes of a Shinigami, but only if a deal is made, one that has been with us since ancient times."
Dealings,Light,And what's the deal?
Dealings,Ryuk,The price for having the Shinigami's eyes…is half of that person's remaining lifespan. That's all it is.
Dealings,Light,Half of my remaining lifespan?
Dealings,Ryuk,"Yeah. In other words, if you are supposed to live another fifty years, it'll be twenty-five. If it was one more year, then six months."
Dealings,Light,"I see. And since you've made it clear you're not on anyone's side, you won't help me out. You wouldn't just give me the names of people I want to kill. Basically, you're saying that I can't simply borrow your powers. I'd have to pay for them."
Dealings,Ryuk,"That's right. It's a key part of the code that all Shinigami are bound by. I'll say this once more. Give me half your remaining lifespan, and I'll give you the Shinigami Eyes."
Dealings,Light,"If I agree, I'll be able to know everyone's name just by looking at them. If I had that power, the Death Note would only be easier to use."
Dealings,Ryuk,"So, what'll it be, Light? Is it a deal?"
Dealings,Light,Everything has turned out exactly as I wrote it in the Death Note to the last detail. 11:45 on the dot. Everything is going just as I planned. The Death Note never fails.
Pursuit,Soichiro,[V.O.] What? I don't believe this. Another twenty-three victims yesterday? Are these confirmed?
Pursuit,L,"[V.O.] As soon as began to suspect that Kira might be a student, the pacing of the killings changed, as if to contradict that theory. This can only mean that Kira has access to police information."
Pursuit,Light,"[V.O.] When L discovers that I'm somehow getting confidential information, he'll be obligated to start investigating the police to find the source of the leak."
Pursuit,Ryuk,[V.O.] You're being followed by another human. He's watching you right now.
Pursuit,Light,[V.O.] That's a problem. I'll have to get rid of him as soon as possible.
Pursuit,Ryuk,"Because through a Shinigami's eyes a human's name can be seen above their head. Not only that, we see there lifespan as well. However, if a Shinigami drops his Death Note, and a human picks it up, he can grant that human the eyes of a Shinigami. The price for having a Shinigami's eyes is half of that person's remaining lifespan. That's all it is. So... what'll it be, Light? Is it a deal?"
Pursuit,Shinigami 1,Has anyone seen Ryuk around?
Pursuit,Shinigami 2,Maybe he was serious about losing his Death Note.
Pursuit,Shinigami 3,[O.S.] It was probably picked up by some human before he could get to it.
Pursuit,Shinigami 4,No way. Then he'd be stuck there 'til the end of that human's life or until the Death Note was destroyed. That could take a while.
Pursuit,Armonia Justin Beyondormason,Yeah. I can't picture Ryuk doing something so boring.
Pursuit,Shinigami 5,[O.S.] Do you know what? I actually heard he was carrying two Death Notes.
Pursuit,Shinigami 6,"[O.S.] Seriously, why would he need two?"
Pursuit,Armonia Justin Beyondormason,Beats me. I'll never understand that guy.
Pursuit,Light,"So the price for receiving the eyes of the Shinigami is no more than half of my remaining lifespan? [pauses] That's it, right?"
Pursuit,Ryuk,"Yes. Well then, do we have a deal or not?"
Pursuit,Light,Ryuk. [pauses] This deal is... out of the question.
Pursuit,Ryuk,Huh?
Pursuit,Light,"Let's get this straight. [cut back] My plan is to create an ideal new world free from evil and all criminals, and I intend to reign as a god in that new world for a very long time. I might consider the deal if it lengthened my life, but not if I die sooner. I figured you of all people should know I wouldn't take this deal."
Pursuit,Ryuk,"Yeah. I still felt I should tell you that the deal existed, just in case. Anyway, I've done my part. I don't need you complaining I didn't tell you this earlier on."
Pursuit,Light,"This is what you call ""telling me early on""? Doncha you think you're a little late? I don't see why you couldn't'a told me this when we met. Or better yet, you could've simply included it in the instructions for the Death Note."
Pursuit,Ryuk,"Uh, good point. [thinking] He's not the slightest bit daunted by the fact that I'm a Shinigami. He doesn't suck up to me, and he seems to have no problem giving me a hard time."
Pursuit,Light,"[getting up from his desk and walking away] Well, you sure there's nothing else you want to tell me ""ahead of time,"" [pauses as he lays back onto his bed] ""Shinigami""?"
Pursuit,Ryuk,"No, nothing else. [thinking] Eh, probably."
Pursuit,Light,Really? That's too bad.
Pursuit,Ryuk,Whaddya mean?
Pursuit,Light,"You know, Ryuk, I might've seriously considered the deal if you'd offered me wings instead of eyes. Just the idea of flying 'round freely in the sky sounds very god-like. After all, it's been mankind's dream since antiquity to be able to fly."
Pursuit,Ryuk,[slightly surprised] You'd stand out if you sprouted wings and flew around. Not to mention the police would have no trouble finding you.
Pursuit,Light,"[laughs softly] I was only joking. Anyway, if I keep bargaining for eyes and wings and whatever else, next thing you know I'm going to end up becoming a real Shinigami. Though who knows? I bet that could be pretty interesting."
Pursuit,Ryuk,"I wouldn't worry. Even without the eyes and wings, you're already a worthy Shinigami."
Pursuit,Ryuk,"[V.O.] The Shinigami realm is slowly rotting. We lead meaningless and empty lives. And the only reason we still take human lives is because we're afraid to die ourselves. The truth of the matter is that we no longer even know why we exist. In fact, I doubt there's any reason for our existence at all."
Pursuit,Ryuk,"[cont'd] What I'm saying is, compared to that, you're becoming a much more impressive Shinigami."
Pursuit,Light,"I don't know about that. I mean, from what you're telling me it, it sounds like I'm doing a lot more work than they are, but uh I don't want to be compared to a Shinigami. I'm a human using this Death Note to make the world a better place for humans. [flips through the Death Note] But I wouldn't necessarily say the Shinigami realm is meaningless to humans either."
Pursuit,Ryuk,Huh? Why do you say that?
Pursuit,Light,"Well, just think about it. Whenever a Shinigami like you comes to the human world once ever hundred—no more like every thousand years—the human world changes dramatically. The existence of the Shinigami Realm is extremely significant."
Pursuit,Ryuk,Really?
Pursuit,Light,"And you told me just now that the Shinigami realm is slowly rotting, right? Well, when you return from this world, why not use what you've learned here to try and change it for the better?"
Pursuit,Ryuk,"[after a pause] Well, Light, I'm not sure why I never noticed this until now, but you're quite the positive thinker."
Pursuit,Light,"[laughs softly] Yeah, of course I am. That's why I'm using the Death Note to create a better world. You have to be a positive thinker to even attempt something like this."
Pursuit,Light,[cont'd] That's it. I got it.
Pursuit,Ryuk,Got what? What's this about?
Pursuit,Light,I think I just figured out how to find out the name of the guy who was following me today.
Pursuit,Ryuk,How're ya gonna do that?
Pursuit,Light,"I'm gonna use the rules of the Death Note to my advantage. I already know that if I write down a cause of death, I've got six minutes and forty seconds to record the conditions and exact time of death. First, I need to know exactly how far I can go in terms of specifying the details of death. ...This should be interesting."
Pursuit,Soichiro,"Yeah, it's me. ...Another six inmates were found dead last night? ...All were heart attacks? It's him... What? [an officer gasps] Bizarre behavior before they died? Could you be more specific? What do you mean? So they didn't just die from heart attacks."
Pursuit,Caller,"No, what I'm saying is they all died of heart attacks, but it wasn't quite that simple."
Pursuit,Caller,"[cont'd] Before one of them died, he drew a pentagram on the wall of his cell with his own blood. [letter] Another left a letter, but it doesn't seem to be a will or anything meaningful. [photo] As for the third victim, he escaped from his cell and ran all the way to the staff bathrooms before he died."
Pursuit,L,"What is it, Watari?"
Pursuit,Watari,"[muffled output] Three more heart attack victims, but the circumstances of their deaths are different from what we've seen thus far."
Pursuit,L,"What do you mean by ""different""?"
Pursuit,Watari,[muffled output] I'm sending you a copy of a letter as well as pictures taken at the scene.
Pursuit,L,Okay.
Pursuit,L,"It sounds like he was afraid that Kira would fine him. It's believable that our victim might have been genuinely afraid and wrote this, but... We know Kira can control the time of death. What if he can also determine the actions in the moments leading up to death? In which case..."
Pursuit,L,[distorted by voice changer] Here.
Pursuit,Soichiro,[standing up] Huh?
Pursuit,L,"[distorted] We can't release details of these men's deaths to the media. As far as they're concerned, these are just heart attacks."
Pursuit,Soichiro,Huh...
Pursuit,L,"[distorted] I have reason to believe that Kira was performing some kind of ""test"" using these criminals. And if that's the case, we'd only be giving him the results of this information if we put it public."
Pursuit,Soichiro,Right. I understand.
Pursuit,Officer 1,So now he's experimenting on his victims?
Pursuit,Officer 2,Horrible.
Pursuit,Soichiro,"He's playing with people's lives, as if all this was just a game. It's unforgivable."
Pursuit,L,If Kira is really using criminals as test subjects... what is he trying to achieve?
Pursuit,Light,"Look at this, Ryuk. I think we're in luck. The results of yesterday's little ""test"" of ours has been downloaded onto my dad's computer. And these results are just as I suspected. The Death Note will work for what I have in mind."
Pursuit,Ryuk,Whaddya mean by that?
Pursuit,Light,One of 'em escaped and ran into the bathroom I had specified in the Death Note.
Pursuit,Light,"[cont'd] [V.O.] Another one drew the same symbol I had drawn in the bathroom before he died. And finally [the half of the screen with the cell is replaced with the previously seen letter] a third wrote the same letter I had written in the Death Note, word for word."
Pursuit,Light,"[cont'd] All three did exactly what I intended them to do. For the other three inmates, I purposely wrote conditions that were virtually impossible."
Pursuit,Ryuk,Huh?
Pursuit,Light,"With the first one, I wrote that he would die in front of the Eiffel Tower in one hour. However, everyone knows it's physically impossible to go from a prison in Japan to Paris, France in only one hour. Since this couldn't happen, he simply died of a heart attack in prison. The next was supposed to draw an exact picture of L's face on the prison wall. This also didn't happen. You can't draw someone you've never seen before."
Pursuit,Ryuk,[O.S.] Makes sense.
Pursuit,Light,"[V.O.] With the last one, I tried something slightly different. I specified that he would write a note that read, ""I know that L is suspicious of the Japanese police."""
Pursuit,Light,"[cont'd] To be honest, I actually expected this one to work, but it didn't end up happening. Which means, it's impossible to make someone write what they don't already know. Or at the very least, it has to be the kind of thing they could come up with on their own. Basically, even the Death Note can't do the impossible, but as long as it's within the realistic limits of what that person might do, I can control them as much as I want before they die."
Pursuit,Ryuk,That's very clever. But what's all this leading to? What's the point?
Pursuit,Light,"These latest victims will no doubt keep L and the police guessing. Even as we speak, he's probably trying to decipher all the clues I left for him. Especially that little note. That absolutely meaningless dying message."
Pursuit,L,"If Kira used those criminals to start an experiment of some sort, it means he's about to start something. If he moves now, there's a good chance the FBI will notice someone acting. But perhaps he has a different goal in mind altogether."
Pursuit,L,[cont'd] [O.S.] Could the pentagram and this letter be some kind of message?
Pursuit,L,[cont'd] [O.S.] Is this it?
Pursuit,Light,Alright. Time for the real thing.
Pursuit,Ryuk,"""Real thing""?"
Pursuit,Light,Yesterday on the news they said this drug addict tried to rob a bank but was unsuccessful.
Pursuit,Light,[cont'd] [O.S.] He attacked a few people and then ran away emptyhanded. I'll use him.
Pursuit,Light,"[cont'd] It's kinda last minute, but I'm sure I can find someone. I got a few people in mind."
Pursuit,Ryuk,"""A few people."" For what?"
Pursuit,Light,"You'll see. [putting phone to his ear] Believe it or not, I'm actually a rather popular guy, Ryuk."
Pursuit,Yuri,"Hello? ...Huh? Light? Oh, morning."
Pursuit,Light,[thinking] He's still following me. This whole thing would just be a waste of time if he wasn't following me.
Pursuit,Yuri,[waving] [calls out] Light!
Pursuit,Ryuk,A date?
Pursuit,Light,Yeah.
Pursuit,Light,[cont'd] It's a date no matter how you look at it. I'm sure even my stalker will see it that way.
Pursuit,Ryuk,"But this isn't just a date, is it? You said that you'd figured out a way o find your stalkers name. So tell me, what do you plan on doing?"
Pursuit,Light,"Huh? Come on, didn't you see what I wrote in the Death Note? I explained it in great detail."
Pursuit,Ryuk,No. Doing that would take all the fun out of it.
Pursuit,Light,"In that case, just be patient and watch what happens. [he approaches the bus shelter; to Yuri:] Sorry, did I keep you waiting?"
Pursuit,Yuri,"No, not at all. Anyway, I haven't been to Space Land since junior high! [clings to Light's arm] I'm so excited. And the best part is I have you all to myself!"
Pursuit,Light,"Uh, yeah."
Pursuit,Stranger,[thinking] During the week he goes to school and cram school at night.
Pursuit,Stranger,"[cont'd] [thinking] Dates on his day off. Normal kid, just a hardworking senior in high school. Chief Yagami's son, Light Yagami. [Stranger jots down notes in small notebook] No cause for suspicion."
Pursuit,Stranger,"[cont'd] [thinking] At any rate, I'll be done with my surveillance today, and that'll be it."
Pursuit,Yuri,"I don't get it, Light. Didn't you say you weren't going out until entrance exams were over?"
Pursuit,Light,That was before I scored number one on the national practice exams.
Pursuit,Yuri,[groans] [playfully] You're such a nerd. [giggles]
Pursuit,Light,"[thinking] It's him. He's here. Seven passengers excluding him, no one's in the way. Everything should go smoothly."
Pursuit,Osoreda,Stay in your seats unless you want to die.
Pursuit,Stranger,[thinking] A bus jacking? You gotta be kidding me.
Pursuit,Osoreda,"Everybody shut up! If anybody moves, I'm putting a bullet in their head. [to Sasaki] Alright, driver, you listen to me. I know you've got the number for Space Land's office on ya. Call 'em!"
Pursuit,Sasaki,O-okay.
Pursuit,Sasaki,"[on the phone] This-this is Sasaki, calling from Bus 1-7-4. [cut back]"
